Source,Target,Distance,ExecutionTime
294854820,444711696,3891,00000,817000
444711696,372918074,566,00000,416709
372918074,3538001793,1334,00000,1058167
3538001793,80269348,25500,00000,4153917
80269348,434126466,27229,00000,1357917
434126466,2593642582,13602,00000,1233333
2593642582,125483,27209,00000,1786834
125483,1569639023,22909,00000,1717083
1569639023,271872781,8252,00000,2136125
271872781,1247137370,6625,00000,967000
1247137370,370108894,6276,00000,2578416
370108894,4287309598,7830,00000,1426500
4287309598,1298267078,21381,00000,2584334
1298267078,3463396800,4410,00000,654708
3463396800,1302497495,9853,00000,1118000
1302497495,94080491,7334,00000,1021833
94080491,1107318209,25431,00000,1732167
1107318209,97900057,14931,00000,1391500
97900057,1575521226,9315,00000,896375
1575521226,4236228962,19285,00000,1816000
4236228962,510576686,4475,00000,1023792
510576686,1237693207,28648,00000,1763125
1237693207,4132567459,7898,00000,1010041
4132567459,546969720,7704,00000,910125
546969720,568558067,11365,00000,965334
568558067,2501558899,11960,00000,913084
2501558899,280871982,5346,00000,1071459
280871982,1142858361,16457,00000,2612958
1142858361,453386988,15678,00000,2029250
453386988,711686585,1498,00000,579083
711686585,4647924434,13249,00000,1756042
4647924434,10706494,16171,00000,1894167
10706494,5231321354,9949,00000,1280125
5231321354,1104591863,30301,00000,1881959
1104591863,444741293,21316,00000,1746917
444741293,484701355,10443,00000,1433834
484701355,30434787,7555,00000,1247292
30434787,5231743082,25037,00000,1876625
5231743082,890430835,8160,00000,1412750
890430835,2716926606,12188,00000,1444334
2716926606,4532444760,9033,00000,1167125
4532444760,2394747832,5924,00000,797750
2394747832,571585850,7047,00000,1122292
571585850,1119917166,10286,00000,1434291
1119917166,420229755,15728,00000,1652667
420229755,1507770154,9259,00000,813375
1507770154,3285090433,9231,00000,1303083
3285090433,1172286793,3814,00000,802000
1172286793,301058693,9658,00000,1116875
301058693,271120782,9789,00000,1189125
271120782,1940147238,27696,00000,1808459
1940147238,95282647,5412,00000,1453833
95282647,305636005,21764,00000,2419625
305636005,3449285647,7108,00000,1444125
3449285647,1025288452,6071,00000,1409416
1025288452,5359948036,7687,00000,1700500
5359948036,544297709,8004,00000,1427209
544297709,469359452,3491,00000,933292
469359452,303796188,2348,00000,770625
303796188,94038959,27282,00000,2355459
94038959,861057172,19676,00000,2091084
861057172,1157883313,3531,00000,746250
1157883313,1201465175,3481,00000,726958
1201465175,670566261,10871,00000,981125
670566261,1096168690,7814,00000,1224291
1096168690,2306360020,18029,00000,1857834
2306360020,2724962597,4253,00000,583459
2724962597,1283188921,3386,00000,844541
1283188921,528990174,19720,00000,2244667
528990174,182810890,4273,00000,1118334
182810890,1761981070,8436,00000,1427125
1761981070,1102566445,11303,00000,1448875
1102566445,3732904301,6898,00000,1120459
3732904301,1091218013,18630,00000,2080625
1091218013,1370420747,8663,00000,2575375
1370420747,1016916691,4084,00000,1159750
1016916691,3372013128,3832,00000,1734458
3372013128,318258389,23363,00000,2572292
318258389,1299462013,26732,00000,2398583
1299462013,2059672572,20410,00000,4174750
2059672572,2034815435,2306,00000,1340250
2034815435,1709793321,22800,00000,2724666
1709793321,1699695936,23979,00000,5557708
1699695936,1179939026,3841,00000,1546042
1179939026,3438914195,3678,00000,1099834
3438914195,321446072,2468,00000,831541
321446072,1397873777,22115,00000,2154958
1397873777,371812484,7942,00000,1164125
371812484,147610,8217,00000,1196250
147610,1496425002,22431,00000,1948500
1496425002,2485455818,23662,00000,1442084
2485455818,1688831438,4358,00000,817708
1688831438,2393639773,25064,00000,1837375
2393639773,20947586,26757,00000,1238417
20947586,5203315725,29378,00000,1324958
5203315725,1225496715,285,00000,443666
1225496715,1489848414,22471,00000,1876833
1489848414,3898211981,21613,00000,3045250
3898211981,4929108074,25084,00000,3056542
4929108074,5349336514,31883,00000,3138000
5349336514,631127351,11924,00000,6035500
631127351,486029844,4384,00000,4604167
486029844,1088467936,26812,00000,5776791
1088467936,1693136175,4125,00000,2804000
1693136175,2450674421,23381,00000,4141416
2450674421,1477419151,25669,00000,3709208
1477419151,1100808366,30537,00000,4810708
1100808366,1088186859,9572,00000,3319416
1088186859,1179589323,9660,00000,4993208
1179589323,1110682610,9423,00000,3230250
1110682610,288489110,4755,00000,3610334
288489110,2612119971,9925,00000,4601083
2612119971,1619442417,9830,00000,5108167
1619442417,1894424411,1844,00000,4578375
1894424411,3227225096,26131,00000,6140250
3227225096,288218216,21159,00000,28106167
288218216,3194668187,2388,00000,827417
3194668187,458896869,23475,00000,2142833
458896869,1299838543,7695,00000,1532375
1299838543,624330904,9765,00000,1514542
624330904,2888261162,651,00000,384167
2888261162,3235204236,4197,00000,706541
3235204236,321438529,10263,00000,1590875
321438529,3317713233,5212,00000,945417
3317713233,557056556,3564,00000,898667
557056556,308606964,16136,00000,2286125
308606964,2197265514,5206,00000,1128583
2197265514,356696880,3067,00000,647792
356696880,4680899336,9510,00000,1307334
4680899336,4142848840,6501,00000,948833
4142848840,4865813287,6795,00000,1082083
4865813287,2300233275,6895,00000,930834
2300233275,1099821443,12580,00000,2428291
1099821443,3346480084,5501,00000,1134042
3346480084,1167004256,18020,00000,2090500
1167004256,1438538242,11037,00000,1112584
1438538242,320212228,21342,00000,2089333
320212228,1379884908,6423,00000,1127416
1379884908,1632462936,5293,00000,1040250
1632462936,2118151984,6393,00000,1204042
2118151984,1792200907,9743,00000,1357667
1792200907,430710384,14941,00000,1374083
430710384,1547705179,4949,00000,548917
1547705179,4775918722,744,00000,618000
4775918722,352629148,27526,00000,2443708
352629148,1136432118,26764,00000,1658917
1136432118,3503025864,8386,00000,1438291
3503025864,401493285,5889,00000,1006292
401493285,3504908247,20517,00000,2175708
3504908247,928408319,15216,00000,1841375
928408319,417755328,15938,00000,1902625
417755328,1298464348,26525,00000,2258167
1298464348,1315843,13829,00000,2147000
1315843,582075099,8351,00000,1393875
582075099,623960,17190,00000,1922417
623960,1123183917,9561,00000,1366375
1123183917,3909531115,14302,00000,1774667
3909531115,1282929807,7440,00000,1311375
1282929807,1168780026,6347,00000,1386583
1168780026,2673417583,6605,00000,1256000
2673417583,3237039586,9491,00000,1382750
3237039586,1595328811,14089,00000,1814292
1595328811,3687324544,4664,00000,778375
3687324544,451688324,7030,00000,1968375
451688324,1177216963,3634,00000,1064334
1177216963,1216918510,10634,00000,1621250
1216918510,478052597,9644,00000,1165666
478052597,4071459899,12721,00000,1593917
4071459899,1211052922,7339,00000,946042
1211052922,1282575386,7915,00000,901459
1282575386,305436246,13052,00000,1546792
305436246,25953138,27333,00000,1631958
25953138,385816958,25069,00000,1462375
385816958,3313946822,5607,00000,871666
3313946822,131321,10984,00000,1295167
131321,1317322523,13383,00000,1976834
1317322523,4948381429,21104,00000,2217375
4948381429,203078502,3219,00000,612292
203078502,1071187541,6082,00000,1333042
1071187541,211475088,4099,00000,937000
211475088,339897110,7776,00000,1051125
339897110,1080880671,6962,00000,995125
1080880671,1080627729,27850,00000,2102375
1080627729,1247136025,22965,00000,1986542
1247136025,2907669431,11231,00000,1441000
2907669431,2332354619,6302,00000,1103792
2332354619,3884370598,27408,00000,2228500
3884370598,2653375083,22663,00000,2313542
2653375083,3974082590,29139,00000,2662625
3974082590,118632,8380,00000,1586292
118632,89038988,7165,00000,1331500
89038988,399823665,24188,00000,2708291
399823665,3200315942,4554,00000,1378459
3200315942,118279,22709,00000,1949959
118279,1606294685,2158,00000,996625
1606294685,2323969684,11608,00000,2010750
2323969684,124503392,14695,00000,2693709
124503392,4791919292,18564,00000,2540791
4791919292,3050525197,13433,00000,2375291
3050525197,1569018778,6057,00000,1624083
1569018778,1551954875,24515,00000,1948292
1551954875,1842228881,10193,00000,1801709
1842228881,103097227,9737,00000,1816000
103097227,1612696466,2182,00000,1096667
1612696466,1686051957,8620,00000,1574500
1686051957,1390986998,20622,00000,1665292
1390986998,1941052636,16764,00000,1399291
1941052636,3007358868,6698,00000,798500
3007358868,25630202,3683,00000,682292
25630202,1504432889,7270,00000,1140791
1504432889,1582402571,4047,00000,1009166
1582402571,1684441257,7214,00000,1356791
1684441257,3138274459,7554,00000,1109125
3138274459,2410759136,25772,00000,2330708
2410759136,111775009,9991,00000,1565000
111775009,2586474137,13880,00000,1620167
2586474137,190709954,9391,00000,1766875
190709954,1408517915,24927,00000,2397917
1408517915,2789344575,31931,00000,2093208
2789344575,932315279,3931,00000,552667
932315279,3857793567,32878,00000,2029583
3857793567,3302931391,5224,00000,1284208
3302931391,674128558,25091,00000,2271958
674128558,1811022737,4819,00000,1403417
1811022737,251715747,7740,00000,1909500
251715747,31453448,28310,00000,3100833
31453448,2106846384,26183,00000,1976208
2106846384,321349307,13007,00000,1609875
321349307,30563756,26853,00000,2080541
30563756,3093919386,24974,00000,1980958
3093919386,1576178358,3220,00000,913125
1576178358,247426076,7992,00000,1303667
247426076,1357949896,10915,00000,2431750
1357949896,1417081800,12746,00000,1146667
1417081800,2523092203,3825,00000,726541
2523092203,310876730,4285,00000,780875
310876730,1165764086,4178,00000,624791
1165764086,299617288,9395,00000,956375
299617288,4602713514,8944,00000,1235333
4602713514,843260441,27518,00000,1760583
843260441,261019629,19637,00000,1457209
261019629,1091674383,8399,00000,1299291
1091674383,1346351528,22673,00000,2050666
1346351528,346149608,22011,00000,1553917
346149608,5359952808,4075,00000,776042
5359952808,1119596668,22669,00000,1659334
1119596668,4564434581,3868,00000,651042
4564434581,4674463653,25411,00000,1656084
4674463653,3268923055,24328,00000,1781583
3268923055,29511679,4396,00000,837792
29511679,3455420592,22623,00000,1318292
3455420592,31774462,22510,00000,1109333
31774462,370117827,16795,00000,1065041
370117827,1062975296,13790,00000,920875
1062975296,30942560,26186,00000,1457291
30942560,1122601723,12383,00000,1540500
1122601723,3720044059,7241,00000,1307041
3720044059,3760677371,1260,00000,453208
3760677371,251124761,4521,00000,1076250
251124761,1250658243,11389,00000,1446209
1250658243,834625310,3060,00000,551750
834625310,1214673039,4209,00000,589583
1214673039,392685950,24768,00000,2054584
392685950,673457552,9577,00000,1317792
673457552,29594378,9967,00000,1417916
29594378,1255081802,26743,00000,2405500
1255081802,4576059047,9688,00000,1299125
4576059047,3716374875,29835,00000,2947416
Average Execution Time,0.002185645136 seconds
Average Relaxed Edges,18517.102
