Source,Target,Distance,ExecutionTime
1578631530,356670000,5927,00000,3182916
356670000,97801654,4577,00000,2880625
97801654,4784932575,710,00000,3342583
4784932575,1354868993,13545,00000,5801334
1354868993,2333040049,2375,00000,5445458
2333040049,2195458526,16303,00000,8242167
2195458526,617742116,13117,00000,2670834
617742116,4449285580,6829,00000,2290750
4449285580,3565969533,7113,00000,2302125
3565969533,12983313,4006,00000,3754250
12983313,2831829443,6671,00000,3379959
2831829443,339071203,6769,00000,3492250
339071203,1796669646,7843,00000,7727375
1796669646,1919732005,10177,00000,5793666
1919732005,367063203,18238,00000,4519208
367063203,1531088648,14025,00000,3497917
1531088648,2474172833,7483,00000,4165750
2474172833,4905386278,7259,00000,4332334
4905386278,3121009103,4547,00000,4835833
3121009103,1539048329,3833,00000,4005292
1539048329,289241931,8927,00000,3115667
289241931,26656028,23077,00000,4213250
26656028,670467307,23466,00000,4310583
670467307,174046020,7839,00000,3149416
174046020,3328998956,5650,00000,4245375
3328998956,1783597086,8525,00000,3367417
1783597086,31229240,23888,00000,4533750
31229240,3619148425,11057,00000,3350125
3619148425,118350607,4091,00000,8296375
118350607,4929370542,8278,00000,5730292
4929370542,2723977819,657,00000,3978958
2723977819,2037152491,7424,00000,4506208
2037152491,450678575,7166,00000,4294500
450678575,2255906474,9846,00000,5387042
2255906474,1569562535,12883,00000,4439042
1569562535,294124097,5593,00000,5570917
294124097,1519008215,3003,00000,9053208
1519008215,1109402794,8932,00000,4568625
1109402794,3381428736,20153,00000,6573375
3381428736,3132032151,4696,00000,27391250
3132032151,1100381572,8021,00000,1142709
1100381572,3887954921,13989,00000,1073500
3887954921,2519118001,13734,00000,1073333
2519118001,1480010719,6818,00000,921125
1480010719,339225533,22432,00000,1387583
339225533,727568499,19954,00000,1176875
727568499,2205623428,2699,00000,471291
2205623428,279838744,8972,00000,1669208
279838744,1585380476,8462,00000,1700167
1585380476,4518595038,8058,00000,1766042
4518595038,1142343963,7274,00000,1931958
1142343963,2799958091,6035,00000,1598667
2799958091,1586051341,3641,00000,1662833
1586051341,972000161,14913,00000,2309500
972000161,1415273126,6238,00000,1287583
1415273126,1416997654,21658,00000,2229792
1416997654,5299692452,6200,00000,1082125
5299692452,1370492167,21153,00000,2433000
1370492167,1689548721,1988,00000,1084625
1689548721,2237273183,23489,00000,2173500
2237273183,4323508227,14839,00000,836208
4323508227,3758380824,5142,00000,756917
3758380824,4133099582,6495,00000,990833
4133099582,1581575957,7242,00000,1058417
1581575957,295135136,20653,00000,1451666
295135136,451787002,17714,00000,1060459
451787002,306558373,5471,00000,728500
306558373,3149703107,1697,00000,428542
3149703107,5295023725,13506,00000,1695375
5295023725,3374191932,18733,00000,1277208
3374191932,3576414426,14685,00000,971625
3576414426,1362329781,10131,00000,1409000
1362329781,4443482190,16503,00000,1130584
4443482190,30405576,3926,00000,692125
30405576,2284440827,22417,00000,1230083
2284440827,2568550280,11290,00000,1183708
2568550280,1333753016,9891,00000,1054000
1333753016,3827108470,5511,00000,1588042
3827108470,2615990291,7852,00000,802791
2615990291,2379872080,14481,00000,1216375
2379872080,119931582,4772,00000,563333
119931582,1283667695,14618,00000,1278708
1283667695,2831829441,18614,00000,1213792
2831829441,2073427980,6782,00000,846959
2073427980,2421509064,8078,00000,736000
2421509064,5405903438,6798,00000,831917
5405903438,2720419820,8469,00000,939667
2720419820,364427081,8266,00000,780542
364427081,2514808398,5803,00000,746250
2514808398,2606156919,7225,00000,1340458
2606156919,692527,11845,00000,1141291
692527,2923515166,3480,00000,725667
2923515166,717727954,3386,00000,738125
717727954,1180494206,4771,00000,679750
1180494206,291889824,14104,00000,1372167
291889824,4940564547,12362,00000,1491791
4940564547,27113120,1025,00000,927334
27113120,3792594895,7133,00000,965041
3792594895,4962359415,16836,00000,1633000
4962359415,1575319570,19374,00000,1413333
1575319570,3993756269,8456,00000,2832291
3993756269,27166412,6929,00000,4263292
27166412,8768378,4782,00000,1180750
8768378,579340124,4350,00000,1138167
579340124,618601901,7510,00000,1188750
618601901,1092828110,2454,00000,5832416
1092828110,2588150624,5170,00000,1056792
2588150624,1070276100,8350,00000,1337875
1070276100,2010499096,17945,00000,1603291
2010499096,2056503159,19525,00000,1401333
2056503159,3701281419,3615,00000,885083
3701281419,1144143194,7755,00000,795208
1144143194,3217135641,6099,00000,963041
3217135641,1137692480,2368,00000,578875
1137692480,1907942959,19589,00000,1712875
1907942959,2459845016,17177,00000,1382333
2459845016,370823347,10600,00000,932375
370823347,1830156547,9546,00000,1308250
1830156547,252121738,6822,00000,816583
252121738,1268944426,3649,00000,699208
1268944426,4359539353,9574,00000,807291
4359539353,1142057295,9035,00000,788708
1142057295,2426538490,17820,00000,1296833
2426538490,158694036,15423,00000,1384416
158694036,4886812134,13743,00000,1103833
4886812134,1580196979,6007,00000,570500
1580196979,2049596569,9595,00000,881375
2049596569,1435313547,5251,00000,891250
1435313547,1116602203,6111,00000,1383167
1116602203,664795473,6098,00000,702625
664795473,59598860,1973,00000,418458
59598860,1021087055,7265,00000,719292
1021087055,1125359787,12185,00000,829917
1125359787,1334920238,5344,00000,891875
1334920238,79363478,8195,00000,1078541
79363478,1404517769,9723,00000,990916
1404517769,1824175735,10678,00000,1418667
1824175735,3204801212,5113,00000,1256375
3204801212,927311568,3463,00000,907042
927311568,456349153,20605,00000,1766500
456349153,1137441951,21055,00000,1308083
1137441951,252125874,21319,00000,1474959
252125874,1165827934,17912,00000,1607917
1165827934,3437717736,11442,00000,1310250
3437717736,2185553498,19286,00000,1746166
2185553498,259985194,20515,00000,1881084
259985194,4446693488,11936,00000,1107417
4446693488,1738635788,10919,00000,1184375
1738635788,1740335980,6157,00000,1220375
1740335980,3687324597,12250,00000,1197208
3687324597,1298511793,22719,00000,1745042
1298511793,251239953,10068,00000,1438875
251239953,1089183944,6457,00000,1209875
1089183944,1364325109,5757,00000,1078125
1364325109,3936488392,12253,00000,1376834
3936488392,1231434114,1678,00000,639084
1231434114,1856397667,9404,00000,1089458
1856397667,286994368,18034,00000,1541875
286994368,294173365,2293,00000,786750
294173365,1100808233,22412,00000,1523417
1100808233,2319508874,15304,00000,1152208
2319508874,1175165756,4386,00000,1198709
1175165756,334158461,18045,00000,2144167
334158461,1109310333,7299,00000,1271834
1109310333,1404530663,11164,00000,1284250
1404530663,251126381,18626,00000,1437459
251126381,295121846,6685,00000,884583
295121846,244951180,17089,00000,2036000
244951180,272249047,8072,00000,2324916
272249047,1144142749,8307,00000,1248333
1144142749,3946862442,8117,00000,1369750
3946862442,3375241871,15623,00000,2241750
3375241871,1588762508,3626,00000,1031333
1588762508,427680002,15657,00000,1580167
427680002,3534226333,18824,00000,1160583
3534226333,1224776050,20603,00000,1401458
1224776050,1578752360,6643,00000,1543291
1578752360,3773968399,4332,00000,943209
3773968399,814686542,19176,00000,1626167
814686542,1570100169,793,00000,1026875
1570100169,1693237825,1314,00000,1794833
1693237825,311811628,8502,00000,1182458
311811628,1203186312,9107,00000,1650042
1203186312,2453875804,9056,00000,1316583
2453875804,478090554,10334,00000,1352375
478090554,261023087,6322,00000,754709
261023087,1351495678,4606,00000,778084
1351495678,1699820086,4636,00000,668875
1699820086,1187290301,8238,00000,809084
1187290301,2288731218,6476,00000,903833
2288731218,4097808816,18799,00000,1746459
4097808816,2055187544,1763,00000,1208708
2055187544,1669909329,1271,00000,1024125
1669909329,5178336105,16851,00000,1432209
5178336105,1499758483,7045,00000,1193208
1499758483,2817821562,5532,00000,831458
2817821562,255622235,20252,00000,1172416
255622235,278404127,9939,00000,780833
278404127,248157674,13657,00000,984667
248157674,1222226797,17789,00000,1172042
1222226797,1130862871,9259,00000,937083
1130862871,32994120,10804,00000,841958
32994120,493782822,9018,00000,852542
493782822,372917930,7534,00000,7319542
372917930,1606653267,1394,00000,1658666
1606653267,4498781059,17596,00000,1533292
4498781059,376038134,10696,00000,6125791
376038134,1379891008,4486,00000,762250
1379891008,1096799578,11833,00000,1569000
1096799578,27132379,20281,00000,1330083
27132379,3822957352,4819,00000,823208
3822957352,2430412956,12842,00000,1516042
2430412956,1941104669,9527,00000,1142959
1941104669,1152579788,12524,00000,1124166
1152579788,3307986534,3977,00000,738375
3307986534,373383208,19549,00000,1597041
373383208,2118292858,18115,00000,1707375
2118292858,1595963989,4843,00000,824958
1595963989,281398051,6730,00000,865750
281398051,1283395271,5366,00000,805000
1283395271,4776994562,19043,00000,1277750
4776994562,1401697130,19357,00000,1372250
1401697130,535621976,8741,00000,1021792
535621976,986036345,20684,00000,1345708
986036345,122827325,890,00000,788000
122827325,345789311,17976,00000,1285000
345789311,2725084277,9007,00000,1080667
2725084277,73540084,7623,00000,985416
73540084,2392843258,8950,00000,948917
2392843258,1606917507,19652,00000,1341042
1606917507,576754113,19718,00000,1147708
576754113,1079391834,20802,00000,1285917
1079391834,294741119,17600,00000,1239209
294741119,1582923234,14456,00000,1179917
1582923234,1215572342,13403,00000,1400750
1215572342,280432193,6043,00000,1044458
280432193,1871010952,12956,00000,1057667
1871010952,57054795,6494,00000,1020584
57054795,1456761,22703,00000,1404125
1456761,608070068,9166,00000,889459
608070068,3155121735,4818,00000,869000
3155121735,2271451093,6826,00000,764292
2271451093,277573329,8519,00000,650042
277573329,241393760,19353,00000,1007375
241393760,734238,19237,00000,1027500
734238,3815514174,5708,00000,921916
3815514174,254048407,12303,00000,1448209
254048407,1540422515,8973,00000,826125
1540422515,2027688,17561,00000,1558958
2027688,1575319658,18534,00000,1680041
1575319658,1558568671,5066,00000,1769292
1558568671,1803245746,16520,00000,1585584
1803245746,4449695742,16189,00000,2022875
4449695742,272021482,12226,00000,2174583
272021482,1675760452,10912,00000,1718458
1675760452,1993039499,5328,00000,1197667
1993039499,4463196558,4128,00000,905792
4463196558,1679723188,2894,00000,846958
1679723188,1349527089,4377,00000,1123083
1349527089,438165995,708,00000,796209
438165995,2262917408,6696,00000,938250
2262917408,4002699756,6301,00000,1124042
4002699756,1538694956,21568,00000,1419375
1538694956,3374409426,12937,00000,1252125
3374409426,244497357,13941,00000,1471125
244497357,5406704466,14299,00000,1279708
5406704466,259817569,3574,00000,799292
259817569,2789948156,14341,00000,2679500
2789948156,1591399735,19334,00000,2435334
1591399735,5335865562,7287,00000,1709959
5335865562,1181037648,12799,00000,2868000
1181037648,2653535964,21770,00000,2027625
2653535964,73206082,2265,00000,1840000
73206082,1926705245,2272,00000,1853875
1926705245,2551278895,20719,00000,2651000
2551278895,107872768,7263,00000,1787625
107872768,1278709852,11886,00000,1505541
Average Execution Time,0.001861685788 seconds
Average Relaxed Edges,8758.999
