Source,Target,Distance,ExecutionTime
148632,321356384,18981,00000,3673708
12636147,1576155348,6474,00000,4202875
4412309275,4788404860,5917,00000,2925500
548647394,4016880251,18320,00000,4585375
2067102733,339879980,11756,00000,4129125
1131568409,3993464703,10582,00000,4468958
291885923,5126131528,6365,00000,4058583
251516993,286600826,14062,00000,4060625
1458501778,413701034,8949,00000,2304667
1902641590,490368667,15500,00000,2573958
3254033733,523203179,3498,00000,4346584
2394118002,413394266,3798,00000,3597750
567769747,2426540149,7915,00000,3771666
30893157,1096222754,11817,00000,4354833
5418577467,276161484,15933,00000,7007792
4908443822,27260502,22536,00000,2802750
1116131555,26672508,11998,00000,2667333
253851189,469756202,3913,00000,2383958
1773871655,1570166546,3537,00000,4160625
2009567979,284828897,15716,00000,4495667
30564255,280973964,14189,00000,4159209
1996105771,3704164425,16204,00000,3779875
3514120953,380236931,5527,00000,2374625
360185778,3793802782,15702,00000,4081041
21455870,410832426,7391,00000,3986417
1617715729,281398087,1808,00000,2913208
27435911,831782118,11594,00000,4732042
1183206903,2396112790,7055,00000,6411333
1162968842,4297014906,10700,00000,5529625
94014507,4338599001,1126,00000,3183416
267614052,10215941,15181,00000,5284208
3305509938,1967220319,3801,00000,10960125
890724335,273865067,7035,00000,5098250
2036962177,1390289122,4144,00000,21902542
176803247,280707886,16620,00000,2715375
292962907,1098629823,8832,00000,1299750
2422677354,1270591569,20788,00000,1388250
271844664,1242043709,5420,00000,844584
147680,1414791086,14624,00000,1506958
3774210710,252965372,588,00000,419750
1764533028,71682216,10245,00000,2189584
111721138,457513229,5615,00000,1339125
4195690472,4129780516,11214,00000,1651958
608609010,2345462050,17778,00000,1875792
289549615,1419615619,4417,00000,2059000
2563024283,422703764,10506,00000,2151041
490370041,4381294960,6604,00000,1311375
660917803,1263350156,5707,00000,766250
764357628,259250031,11664,00000,1311125
3303166159,3170557968,13932,00000,1223167
1125302769,1616604571,6916,00000,1042500
1651316285,263410763,5421,00000,836500
1748290982,517427535,9706,00000,973333
3896672016,2118138507,5526,00000,959500
278621039,4927543283,-1,00000,1639667
1697785973,1127670266,10139,00000,1204667
830406453,3730737515,6725,00000,808334
1572462730,269011524,2310,00000,2987708
4929059206,261729975,12231,00000,1354084
1106014541,2306944396,14717,00000,1539375
1611740571,4128799070,4977,00000,835583
198877281,2068130010,15056,00000,1594917
2884193529,412734310,6474,00000,856459
282052343,1728658025,8979,00000,953500
421869727,443707202,14822,00000,4184000
4748645125,20944605,16747,00000,1828583
294886228,339508441,4099,00000,6154625
125526284,2027947727,5055,00000,1520291
5338859774,1842620252,19224,00000,1921834
2386890100,3276551675,-1,00000,1570916
2850237852,14807338,6033,00000,2502541
1122601217,1653078001,21416,00000,1673500
1142057780,294740184,5730,00000,893375
1903826105,4785244124,6276,00000,943583
2338495083,1216918831,19206,00000,1360500
1151769083,111644234,8657,00000,1012125
3753541085,5215886658,-1,00000,1280041
410835985,286990812,6841,00000,1282292
2427803716,3981534622,10380,00000,1378584
31818730,4383038235,8223,00000,1204125
1099036434,288002786,5952,00000,1137625
516555808,583491653,5501,00000,1125458
801787265,5294658752,15444,00000,1744417
3391571849,687716341,6320,00000,1106125
1207755744,1098744895,10324,00000,1202125
265569203,285477992,11686,00000,1363917
1756570144,4016695408,15740,00000,1851125
439702235,1312374637,13315,00000,1413500
2213475515,2970374941,13058,00000,1530916
469398144,258395790,5016,00000,1098709
1783326186,307659057,5501,00000,998208
2217267264,1296477442,10199,00000,1396083
2990544785,2286463442,12682,00000,1417333
691859,455878289,2163,00000,885875
1185456898,3372013137,2785,00000,1084500
4433242701,582174837,9525,00000,1724625
3447303401,3205362240,6630,00000,1477000
4394073749,1290808901,17778,00000,2264625
1041691484,1113719993,2283,00000,1168167
4434857604,2780589567,9151,00000,1375084
330343411,343473436,17254,00000,2468542
1142129190,292363881,5116,00000,1126125
1551797312,4956887583,7669,00000,1376750
299133577,3726614895,8011,00000,1312375
4777035101,1234122973,4390,00000,905625
559768179,428735113,13046,00000,2046292
293884930,464239935,5993,00000,1240000
4938969799,3382727394,16961,00000,1967208
1429304495,1094842510,8676,00000,1261084
3953532902,4700183319,7571,00000,1109709
73329098,3228194197,18079,00000,1411458
2066198475,383230459,15129,00000,1165916
664601172,532350067,7834,00000,1081333
299937129,35518453,8190,00000,968042
1438641230,417364165,4040,00000,1007834
2387896599,1956309788,7762,00000,922958
283741646,608084086,10540,00000,1167083
2333040080,5258030965,16172,00000,1303125
1569970598,5214232816,4588,00000,799625
289741959,304127344,17004,00000,1477708
2990679585,547035104,2900,00000,628625
334244225,444579478,14599,00000,1249125
4785298321,566370989,9279,00000,970917
1518673730,1122188491,8769,00000,794084
95155211,305717901,9360,00000,1297375
4777035169,311229853,7629,00000,790708
421493163,1292272528,11733,00000,1176167
989194120,3451628008,11853,00000,1344708
294741169,309767324,18444,00000,1612042
747797262,1438574717,17757,00000,1336375
3675427213,280850711,6484,00000,934125
450159571,1787136334,16555,00000,1726625
717726453,1351331388,11123,00000,1511125
427756142,1069984722,16251,00000,1706750
241773358,256213474,12829,00000,1334625
888679006,4927635746,11603,00000,1291000
303650532,4807810784,4468,00000,1736375
290503079,2491307210,6165,00000,1691500
5351682519,3394943498,14857,00000,1865750
280735845,667467312,3674,00000,1659042
2173250056,775772429,9064,00000,1764791
1122310968,5234209720,9595,00000,1745250
3925008935,32994148,20277,00000,1744041
937982660,1688182899,14685,00000,1629875
4785282894,4545941773,8101,00000,1307375
984427087,1371624643,13921,00000,1384250
303648286,1165130147,8055,00000,1214958
3210040757,1105544377,4750,00000,1537542
1145559639,1462239173,22892,00000,2349833
2274331811,372412153,8063,00000,1576958
281398136,1955057766,5450,00000,1239125
94080357,2465859758,14314,00000,9949416
1175083704,268846405,9372,00000,17975167
1656322605,3793319243,2703,00000,3605834
347637300,280669600,16204,00000,2728084
262170425,1814867967,9843,00000,1736000
3214330188,1258553056,3661,00000,1280458
25321590,276091445,383,00000,1116083
834398206,1390986866,-1,00000,2736583
1240322642,2235484297,11140,00000,6161250
1877035,1224505247,12676,00000,1790708
268689238,2064284592,11112,00000,3231958
664211650,1612084167,2641,00000,956584
1986721801,3185403108,17779,00000,2572708
4109973346,1270714514,11981,00000,1087083
409637134,394914096,15157,00000,1297750
5389859747,2071478472,2286,00000,939333
1546456052,5272088673,12483,00000,1648792
1574482855,29972591,4994,00000,793792
3760571488,250380095,16026,00000,1914125
796293786,1237058773,11211,00000,1678416
1569969964,1145510132,9999,00000,1589584
79355000,1247215548,10388,00000,837791
3048953777,3739700675,13995,00000,1169042
106459664,1108049873,7166,00000,1018000
1426349647,1169048900,14068,00000,1038917
349156347,1689446249,16320,00000,1029167
287820135,369939341,15154,00000,1202875
2493676801,2591996474,14010,00000,735791
3280257148,4078854038,13369,00000,1172958
1101745546,1750178120,13593,00000,1263208
190791542,1261816221,10623,00000,1115125
1123859015,3283145593,6371,00000,710875
1106290455,711923276,12619,00000,892833
2118105091,1151684507,3721,00000,897416
2354264667,2562601606,9352,00000,1031000
746346084,280439027,2544,00000,3985208
4252216317,1217103133,15928,00000,1639792
2387130152,308521927,7018,00000,1349959
1023478604,1595963732,7013,00000,945791
3892425045,1771797431,12982,00000,1737875
301996668,3897647514,2567,00000,491958
1244166371,5191936307,2394,00000,492500
2430545550,4428135909,3619,00000,648791
254214596,2987475573,573,00000,816250
296851285,4979974033,6813,00000,1191708
4621421727,149180514,7282,00000,1100458
31386958,308661040,1495,00000,727000
988947282,608659707,3690,00000,768708
430206000,2988361933,14312,00000,1700625
34024009,1455463744,2931,00000,1343042
582174848,1774941390,12808,00000,1116250
3910321293,1126596782,651,00000,946125
1243947483,596092291,13525,00000,1803875
3804102247,4142848854,4725,00000,1189208
5104492974,3520389893,16908,00000,1442334
281285910,33397593,4052,00000,1185792
1152563450,401150688,-1,00000,1466500
281286246,420319887,7493,00000,1282209
1937256720,2118283336,6861,00000,827875
1997038790,2072599132,3172,00000,1006750
1163622970,2808333138,15672,00000,1436250
5178336104,305618842,6631,00000,1119000
786090320,454287981,5562,00000,850167
1773341587,1265184535,5808,00000,1056583
4900223038,300710720,546,00000,801250
880801612,3722473219,8764,00000,2189958
1144142383,3281198930,10120,00000,1509333
2883498560,307132180,4742,00000,3590959
402664913,1612024969,6508,00000,1529083
279387019,3031608675,1921,00000,3251458
1612703734,1032963116,15007,00000,3898916
3381029699,3692983998,11203,00000,1331250
1196047728,4902501162,-1,00000,1393583
251720710,3667680006,7500,00000,1063583
1480376439,4929197337,16039,00000,1583875
1272413465,1346351529,10994,00000,1427208
394935721,1587649574,15284,00000,1212959
5302273524,2583448434,16538,00000,1372583
1914970409,442158609,5671,00000,1227125
1477347798,748466612,5316,00000,768500
4704334806,2179726229,8156,00000,1003625
1022837716,417816273,4710,00000,1365833
2296688673,1569970164,12317,00000,1848083
1277098099,251541475,16950,00000,1303125
106443402,31233780,8667,00000,837917
2843369793,292677058,12964,00000,1124166
4385164490,2349153289,7116,00000,872208
344351884,1572484979,7612,00000,759083
579340128,296015162,13788,00000,1003333
3419847044,332491877,2726,00000,620084
303794810,413215471,5270,00000,747333
1195412521,1189996538,17355,00000,1189834
1781965646,1175433767,7943,00000,1447709
1574030619,1097017660,15643,00000,1594708
474432487,30942828,-1,00000,1663541
2014271902,262193058,9907,00000,3980416
149111047,283752220,10447,00000,5031875
2506835610,1884387200,3956,00000,2590917
2428211202,1426887175,7647,00000,3861583
3123396066,654099413,8200,00000,4006583
1362219702,2324852654,15981,00000,1335416
1032963063,1654111596,14280,00000,1622000
286976250,2411230536,15412,00000,1592584
1945677110,117904,4157,00000,1166041
3055893183,866975221,12623,00000,2054750
3164465105,3069700460,12333,00000,1536500
4495300983,717727880,7398,00000,1324041
820881588,1299751435,4190,00000,927042
1612869261,817568365,2255,00000,989958
1118438940,1459247578,3042,00000,960000
2426004432,2281342904,9778,00000,1874833
2720419835,2329305438,16431,00000,2000208
1505244155,21508466,6483,00000,1473583
5324692392,3769003239,13346,00000,1710500
3913087507,73072433,21143,00000,2491500
303650927,252530974,8810,00000,2247583
4597116546,1214176598,4895,00000,1701792
3507049399,1509188178,1760,00000,1862916
295122240,4888961969,20186,00000,2651834
1402381590,4208636869,16660,00000,2219584
Average Execution Time,0.002090892993 seconds
Average Relaxed Edges,8957.599
